FID,Lat,Long
2828,29.049844977700001,57.928215330400000
2829,29.070457545200000,57.776510216100000
2830,29.077026445800001,57.768993562500000
2831,29.070744305600002,57.775814335100002
2832,29.070959379300000,57.775291877999997
2833,29.071237991800000,57.774682911600003
2834,29.056279618300000,57.909311112300003
2835,29.076459198700000,57.769452694700000
2836,29.076133560999999,57.770021126499998
2837,29.075694539499999,57.770622960499999
2838,29.075104619000001,57.771054042999999
2839,29.050421685400000,57.928212340199998
2840,29.051013848400000,57.928046434000002
2841,29.051621266400002,57.927746136800003
2842,29.052192753000000,57.927461822300003
2843,29.080510899200000,57.763474307700001
2844,29.056764373400000,57.907369439800000
2845,29.056982228100001,57.906978626700003
2846,29.057199572399998,57.906619063400001
2847,29.057508623499999,57.906116257199997
2848,29.057789110200002,57.905599608800003
2849,29.052669111600000,57.926948368900000
2850,29.053233048100001,57.926547120700000
2851,29.053796981000001,57.926145868100001
2852,29.054360915299998,57.925744608300000
2853,29.054895261300000,57.925651543699999
2854,29.091931604399999,57.731366570399999
2855,29.068802190200000,57.777378792999997
2856,29.057877515200001,57.905238234499997
2857,29.057897644600001,57.904908877799997
2858,29.057926910300001,57.904552421699997
2859,29.057965017200001,57.904213027200001
2860,29.058021223899999,57.903401574199997
2861,29.058077425899999,57.902590117300001
2862,29.058133622900002,57.901778659400001
2863,29.057855886599999,57.900909942299997
2864,29.057861264400000,57.900070867499998
2865,29.057730613200000,57.899077735100001
2866,29.057962277200001,57.898359527200000
2867,29.058193934900000,57.897641313000001
2868,29.058433828999998,57.896583440800001
2869,29.058520055300001,57.896330069500003
2870,29.055432748200001,57.925362828499999
2871,29.055970232100002,57.925074110399997
2872,29.056484941000001,57.924711807400001
2873,29.056902552600000,57.924405708499997
2874,29.057344868200001,57.924152821200003
2875,29.057713522899999,57.923943959600003
2876,29.057758825499999,57.923919086399998
2877,29.091715071100001,57.732038833899999
2878,29.091588779500000,57.732426719999999
2879,29.091402999200000,57.732903998600001
2880,29.049921491799999,57.921132478099999
2881,29.049841147799999,57.921705174700001
2882,29.049821541200000,57.922126227699998
2883,29.049805372400002,57.922592391999999
2884,29.050058290599999,57.922404648700002
2885,29.050629137000001,57.922082017299999
2886,29.083402433700002,57.883132528499999
2887,29.047280166699998,57.849204345399997
2888,29.084205681499999,57.883764550300000
2889,29.084445527400000,57.884148550299997
2890,29.084880221999999,57.884504961399998
2891,29.085303430500002,57.884603726500004
2892,29.085404572400002,57.884203604800000
2893,29.072225531499999,57.858095315500002
2894,29.090252574000001,57.859805626399996
2895,29.085031396200002,57.866358723499999
2896,29.085364433799999,57.866068359899998
2897,29.085929828400001,57.865783834699997
2898,29.086534183099999,57.865677972100002
2899,29.084864712900000,57.866816039100001
2900,29.084580279000001,57.867226873100002
2901,29.084266664600001,57.867719015900001
2902,29.083957117600001,57.868319928200002
2903,29.083596377199999,57.868713801500000
2904,29.083082989099999,57.869079207699997
2905,29.082542389699999,57.869221468500001
2906,29.081936236299999,57.869162008700002
2907,29.081311119900001,57.869080647399997
2908,29.056163913199999,57.774811950000000
2909,29.088362094800001,57.876570704800002
2910,29.043783648900000,57.910694695499998
2911,29.043314557399999,57.910761908799998
2912,29.042989149299999,57.910769240900002
2913,29.042179842199999,57.910826670200002
2914,29.041827733300000,57.910809993299999
2915,29.041365165500000,57.910795738200001
2916,29.040995215199999,57.910768715200000
2917,29.040562563900000,57.910744533500001
2918,29.039739068599999,57.910693146299998
2919,29.039055882200000,57.910639594499997
2920,29.038996544800000,57.910652321100002
2921,29.088043125900001,57.876599263400003
2922,29.087426120400000,57.876739211900002
2923,29.040538648799998,57.911246830099998
2924,29.040510229500001,57.911739777400001
2925,29.040400741799999,57.912566246099999
2926,29.040311595900000,57.913034204799999
2927,29.040189851600001,57.913554860600001
2928,29.040056887399999,57.914144710099997
2929,29.039892075499999,57.914677212699999
2930,29.039773990299999,57.915185667400003
2931,29.104890581700001,57.822154892800000
2932,29.059126197200001,57.895611414400001
2933,29.059665234600001,57.894990968599998
2934,29.060108830600001,57.894358819099999
2935,29.060432671800001,57.893779987999999
2936,29.060102462700002,57.893235197800003
2937,29.060274950200000,57.892612931700000
2938,29.060447437299999,57.891990666399998
2939,29.060826649999999,57.890982876599999
2940,29.061176822499998,57.890031906099999
2941,29.061726486300000,57.889245712899999
2942,29.062408957999999,57.888958033199998
2943,29.063303255400001,57.889136937700002
2944,29.063863083899999,57.888978663200000
2945,29.064566613200000,57.888756389599997
2946,29.065254140400000,57.888786748900003
2947,29.065920287800001,57.888800615500003
2948,29.066566589099999,57.888565613399997
2949,29.067212889899999,57.888330611400001
2950,29.067941442500000,57.888296085800000
2951,29.068657128600002,57.888401885900002
2952,29.069372812000001,57.888507687500002
2953,29.070088495200000,57.888613490700003
2954,29.070570375300001,57.887965271399999
2955,29.104593742900001,57.822761127200003
2956,29.104364851900002,57.823562935100000
2957,29.104182108600000,57.824156271200003
2958,29.103922492799999,57.824630036099997
2959,29.071097446700001,57.887704769300001
2960,29.071564375800001,57.887511703300000
2961,29.072196160600001,57.887064083799999
2962,29.072827943899998,57.886616461800003
2963,29.073459725900001,57.886168834400003
2964,29.073863767399999,57.885553892099999
2965,29.074299311299999,57.884687780199997
2966,29.040625075600001,57.914446451200000
2967,29.041210588799999,57.914728785999998
2968,29.041954195599999,57.914939147299997
2969,29.042654821900001,57.915149132600000
2970,29.043197297599999,57.915439250399999
2971,29.043510541200000,57.915727344200000
2972,29.044030190800001,57.916212919499998
2973,29.074706894399998,57.884439821100003
2974,29.075378081499998,57.884051403000001
2975,29.076119062200000,57.883942203700002
2976,29.076834894899999,57.883572847000003
2977,29.077550726599998,57.883203485300001
2978,29.078266554799999,57.882834118600002
2979,29.078982384500002,57.882464746899998
2980,29.039030046299999,57.910009429699997
2981,29.039004207500000,57.909379262300000
2982,29.038978368300000,57.908749095099999
2983,29.038952523500001,57.908118930999997
2984,29.038926678399999,57.907488764299998
2985,29.038274308100000,57.910819658900003
2986,29.037391000100001,57.911048986099999
2987,29.036942430900002,57.911171397899999
2988,29.036605085100000,57.911266254499999
2989,29.035919704800001,57.911447722399998
2990,29.035808368100000,57.911491577400000
2991,29.035589550699999,57.911538567000001
2992,29.035019174399999,57.911663980599997
2993,29.079344872099998,57.882719285299999
2994,29.079751604999998,57.882600423400000
2995,29.080349943400002,57.882394849400001
2996,29.080568221400000,57.882595912500001
2997,29.080797607600001,57.882791962900001
2998,29.081054566700001,57.883369913000003
2999,29.081290486800000,57.883879184999998
3000,29.081821747300001,57.883627824300000
3001,29.082084599900000,57.883147543600003
3002,29.082291262500000,57.883040567099997
3003,29.082504231500000,57.882882674400001
3004,29.082910953599999,57.883219154800003
3005,29.083059891400001,57.883773908499997
3006,29.083356844499999,57.883717722999997
3007,29.083789723500001,57.883747829699999
3008,29.075104938199999,57.835681995000002
3009,29.074497522600002,57.835485703000003
3010,29.073941565799998,57.835798709800002
3011,29.073441846300000,57.835977343700002
3012,29.085792313100001,57.883910113100001
3013,29.086203766699999,57.884089789400001
3014,29.086958140699998,57.883071055000002
3015,29.072753511700000,57.836284608200003
3016,29.072408971700000,57.836392731700002
3017,29.071971534100001,57.836999542699999
3018,29.080730563700001,57.882010602500003
3019,29.081234861199999,57.881579950999999
3020,29.081334860100000,57.880897796600003
3021,29.081725863500001,57.880901123199997
3022,29.075804377899999,57.835203235800002
3023,29.076060904700000,57.834865299000001
3024,29.076580680999999,57.834362194800001
3025,29.076928177700001,57.833682013299999
3026,29.076698232799998,57.833218046799999
3027,29.076388350100000,57.832648104400000
3028,29.082261225000000,57.881194513799997
3029,29.082574670900001,57.881222191399999
3030,29.082873855199999,57.881262252699997
3031,29.083365668300001,57.880768957599997
3032,29.083617471800000,57.880606358199998
3033,29.083853598800001,57.880430578499997
3034,29.084280144499999,57.880057419800004
3035,29.084908796800001,57.879889866600003
3036,29.085172539700000,57.879653964500001
3037,29.085429227300001,57.879401691200002
3038,29.085581772800001,57.878861454300001
3039,29.085872585699999,57.878430041300000
3040,29.086253132100001,57.878079314899999
3041,29.086632351100000,57.877712261399999
3042,29.086780786900000,57.877142621099999
3043,29.087156880799999,57.876814684300001
3044,29.071876399600001,57.792007557799998
3045,29.087713390499999,57.876643189200003
3046,29.079283164800000,57.881743209900002
3047,29.078804076000001,57.881189747900002
3048,29.078324984799998,57.880636293899997
3049,29.077687529999999,57.880253023100003
3050,29.077050073900001,57.879869759899996
3051,29.076412614100001,57.879486498699997
3052,29.076606906500000,57.878807214299997
3053,29.076801195400002,57.878127927300000
3054,29.076599268799999,57.877237327800003
3055,29.076872455400000,57.876542393900003
3056,29.077145635899999,57.875847459100001
3057,29.077579328100001,57.875255811099997
3058,29.077834248599999,57.874613718600003
3059,29.077968289499999,57.873831969500003
3060,29.078102328400000,57.873050215299997
3061,29.078381802700001,57.871935327700001
3062,29.078535838400001,57.871382079900002
3063,29.078695120900001,57.870755479400003
3064,29.078281493199999,57.869729901200003
3065,29.077937556399998,57.869003930600002
3066,29.078869209200001,57.871159260200002
3067,29.079272269000001,57.870869066099999
3068,29.079850193199999,57.870863053699999
3069,29.080300821500000,57.870510053099999
3070,29.080657012700001,57.869898005300001
3071,29.080702290700000,57.869655451500002
3072,29.080768454699999,57.869395039600001
3073,29.080994714500001,57.868749408500001
3074,29.086859511400000,57.864974730400000
3075,29.087344731200002,57.864717118300000
3076,29.087753288500000,57.864312742499997
3077,29.088100082699999,57.863765119900002
3078,29.088585606500001,57.863459925400001
3079,29.088911069100000,57.862980083200000
3080,29.089129882300000,57.862373612500001
3081,29.089244404500000,57.861739083400003
3082,29.089500339400001,57.860929016100002
3083,29.089901372100002,57.860392971000003
3084,29.078075806600001,57.868257398899999
3085,29.078214055200000,57.867510865000000
3086,29.078156446200001,57.867187578399999
3087,29.077929405199999,57.866292019900001
3088,29.078174960300000,57.865861403600000
3089,29.078420511499999,57.865430785199997
3090,29.078666063899998,57.865000164800001
3091,29.079282248100000,57.863873785599999
3092,29.079587471499998,57.863291879199998
3093,29.079041714799999,57.862659043100003
3094,29.078321767100000,57.862098501100000
3095,29.078000825299998,57.861875642199998
3096,29.077658288100000,57.861668916799999
3097,29.076951301200001,57.861320526199997
3098,29.076222090400002,57.861086122300001
3099,29.075651157599999,57.860747027199999
3100,29.075023385300000,57.860334068100002
3101,29.074516032799998,57.860134140900001
3102,29.074007425700000,57.860129917099997
3103,29.073470268600001,57.860109145099997
3104,29.072796846300001,57.860111708500000
3105,29.072652673099999,57.859536057200003
3106,29.072421262500001,57.858755373699999
3107,29.071647300700000,57.857824037800000
3108,29.071161583399999,57.857694300299997
3109,29.070684025100000,57.856946162500002
3110,29.070206462400002,57.856198034499997
3111,29.069412197900000,57.856052844700002
3112,29.068915997700000,57.855787806099997
3113,29.068419799499999,57.855522770100002
3114,29.067569757400001,57.855136577800003
3115,29.066777049199999,57.854746787600000
3116,29.066326243300001,57.854665604399997
3117,29.065739665900001,57.854530300500002
3118,29.064980670200001,57.854471039499998
3119,29.064426199500002,57.854356387700001
3120,29.064069073799999,57.853907015899999
3121,29.063412778499998,57.853469449499997
3122,29.062942266499999,57.853106805300001
3123,29.062458307800000,57.852605435100003
3124,29.062113299200000,57.851656756099999
3125,29.061810026800000,57.850904114899997
3126,29.061446686200000,57.851150636200003
3127,29.061012038099999,57.850780149400002
3128,29.061032813400001,57.850327788199998
3129,29.061353912700000,57.849963504900003
3130,29.061782207299999,57.849640865799998
3131,29.062058005600001,57.849076436799997
3132,29.062621273200001,57.848367590800002
3133,29.062737972299999,57.847471622299999
3134,29.063240851900002,57.846680730199999
3135,29.063646071000001,57.846039879899998
3136,29.064051287100000,57.845399024599999
3137,29.064456500199999,57.844758167099997
3138,29.064650847500001,57.844042198300002
3139,29.062076915100000,57.847217523799998
3140,29.061751798100001,57.847084405399997
3141,29.061494348299998,57.847012995000000
3142,29.060449271100001,57.846650854600000
3143,29.060039453500000,57.846506177599998
3144,29.059267025800001,57.846304181100002
3145,29.058856317000000,57.846300827299999
3146,29.058244550600001,57.846371931699998
3147,29.057468116599999,57.846274814499999
3148,29.056628801500000,57.846455489299998
3149,29.055983313500001,57.846572519600002
3150,29.055299229300001,57.847129506000002
3151,29.054636581699999,57.847694817399997
3152,29.053840966199999,57.847761688699997
3153,29.053173523300000,57.847951905899997
3154,29.052472603700000,57.847770880100001
3155,29.051771683799998,57.847589859800003
3156,29.051070763500000,57.847408842100002
3157,29.050369842799999,57.847227824100003
3158,29.048891065199999,57.847788394500000
3159,29.048254955299999,57.848121530299998
3160,29.047675844899999,57.848504044099997
3161,29.065265752399998,57.843212795900001
3162,29.065775836299999,57.842792251900001
3163,29.066289863700000,57.842218847799998
3164,29.066751442600001,57.841916819600002
3165,29.067221418599999,57.841703193400001
3166,29.067871383000000,57.841719006100000
3167,29.068284054399999,57.841600045600003
3168,29.068846516499999,57.841393960200001
3169,29.069094634799999,57.840859144699998
3170,29.069134070899999,57.840281863300000
3171,29.069178877900001,57.839799759999998
3172,29.069443963299999,57.839414576300001
3173,29.070536401199998,57.839423428600000
3174,29.071237666300000,57.838977892700001
3175,29.071420855400000,57.838322935800001
3176,29.071698340099999,57.837481183500003
3177,29.076423227599999,57.832349433399997
3178,29.076518478499999,57.831907196099998
3179,29.076263745999999,57.831106644400002
3180,29.076185198699999,57.830535169999997
3181,29.076106646400000,57.829963693400003
3182,29.076059683400000,57.828869197800003
3183,29.075620909100000,57.828383188700002
3184,29.077215643100001,57.832542772099998
3185,29.077671371600001,57.832063655699997
3186,29.078059526600001,57.831699252299998
3187,29.078549839899999,57.831187787600001
3188,29.079063333899999,57.830769469800003
3189,29.079943137800001,57.830988564400002
3190,29.080723103099999,57.831133464499999
3191,29.081257346699999,57.830469014700000
3192,29.081604172599999,57.829990632600001
3193,29.081908520199999,57.829430349900001
3194,29.082125669500002,57.829069171900002
3195,29.082371696700001,57.828671525899999
3196,29.082812173299999,57.828108248699998
3197,29.083148118899999,57.827650149599997
3198,29.083677230199999,57.827234369999999
3199,29.084349473000000,57.826744968400000
3200,29.085081156499999,57.826200306399997
3201,29.085591167899999,57.825782998199998
3202,29.085987085900001,57.825473520300001
3203,29.086323056600001,57.825204342500001
3204,29.086970743599998,57.824726954900001
3205,29.087480330500000,57.824377593599998
3206,29.088008205400001,57.823967207300001
3207,29.088427996299998,57.823657905399998
3208,29.088937541300002,57.823315334800000
3209,29.089179537800000,57.822793917299997
3210,29.089500510800001,57.822048836400000
3211,29.089790589100001,57.821473421900002
3212,29.090354272100001,57.821063295899997
3213,29.090863977000001,57.820693516699997
3214,29.091423123399998,57.821024197100002
3215,29.092285431800001,57.821567987199998
3216,29.093104867099999,57.822288166299998
3217,29.093707380200001,57.822360925600002
3218,29.094393262600001,57.822468330200003
3219,29.094825459300001,57.823056307199998
3220,29.095192320100001,57.823589393699997
3221,29.095698485100002,57.823797333300000
3222,29.096435794100000,57.824279001900003
3223,29.096893073499999,57.824670083599997
3224,29.097482516600000,57.824926276600003
3225,29.098167434499999,57.825190030000002
3226,29.098786640499998,57.825460061800001
3227,29.099398038400000,57.826029118900003
3228,29.099873008500001,57.826454344699997
3229,29.100641201999998,57.826766365200001
3230,29.101332461300000,57.826969012299998
3231,29.101709971100000,57.826740919000002
3232,29.102195434799999,57.826432113499997
3233,29.102867086400000,57.825941258800000
3234,29.103346579899998,57.825632398600000
3235,29.036832001000001,57.910742000500001
3236,29.074780403799998,57.828310443299998
3237,29.073959185500001,57.828271256000001
3238,29.073374323399999,57.827853405900001
3239,29.073236048599998,57.827042266799999
3240,29.072593437500000,57.826694640400000
3241,29.034175140199999,57.911914713700000
3242,29.033362952400001,57.911956482900003
3243,29.033314178700000,57.911965293900003
3244,29.032596615199999,57.912091943000000
3245,29.031848399400001,57.912207637400002
3246,29.031100186000000,57.912323327400003
3247,29.030297179400002,57.912419517200000
3248,29.029508723999999,57.912570850000002
3249,29.028679493900000,57.912704505500002
3250,29.027850263600001,57.912838156100001
3251,29.027021033099999,57.912971804800002
3252,29.026191805000000,57.913105454499998
3253,29.025362574100001,57.913239099300000
3254,29.024533343100000,57.913372742200004
3255,29.023704111899999,57.913506383100000
3256,29.022874883000000,57.913640024899998
3257,29.022225969400001,57.913550088500003
3258,29.072560887800002,57.825775621900000
3259,29.072561093699999,57.824965594799998
3260,29.072155091999999,57.824973233300000
3261,29.071743746799999,57.825073250199999
3262,29.071271018400001,57.825058612900001
3263,29.070609066300001,57.824748903400000
3264,29.070380282599999,57.823896298900003
3265,29.070151493400001,57.823043695099997
3266,29.069922696100001,57.822191097900003
3267,29.069693895899999,57.821338501400000
3268,29.069514912999999,57.820929360199997
3269,29.069504541800001,57.820282361399997
3270,29.069614588699999,57.819467790499999
3271,29.069827240100000,57.819056313300003
3272,29.070160843200000,57.818390283500001
3273,29.070483799200002,57.817903563700000
3274,29.070559143899999,57.817295289800001
3275,29.070625858600000,57.816534728199997
3276,29.070759200900000,57.815812745000002
3277,29.071092457900001,57.815201058699998
3278,29.071200857800001,57.814652837899999
3279,29.070948585699998,57.814512226100000
3280,29.070384334600000,57.814035508200000
3281,29.070363978100001,57.813355807000001
3282,29.070069083500002,57.812366799700001
3283,29.070493141299998,57.812137722499997
3284,29.070406162000001,57.811713006500000
3285,29.070315303400001,57.811337187399999
3286,29.070159944899999,57.810964941700000
3287,29.069729529100002,57.810468229100003
3288,29.069042722700001,57.809720806000001
3289,29.068441429300002,57.809047448900003
3290,29.067929018800001,57.808484876900003
3291,29.067302328600000,57.807269076700003
3292,29.067075931800002,57.806199108700000
3293,29.067569614000000,57.805110275700002
3294,29.068115020299999,57.803756817900002
3295,29.068913186400000,57.802741808000000
3296,29.069705593300000,57.801810184899999
3297,29.070169070199999,57.801175005300003
3298,29.070424460400002,57.800395503899999
3299,29.070809961500000,57.799820868600001
3300,29.071207318999999,57.799259911999997
3301,29.071676189200002,57.798719888299999
3302,29.072026755400000,57.797995468899998
3303,29.071739410599999,57.797123430500001
3304,29.071899866599999,57.796241244699999
3305,29.071988194700001,57.795440051699998
3306,29.072372631099999,57.795042066400001
3307,29.072246086100002,57.794232423799997
3308,29.072103392399999,57.793123655499997
3309,29.071668991599999,57.790923421899997
3310,29.071627800500000,57.790314909300001
3311,29.071043604500002,57.789856465900002
3312,29.070459404099999,57.789398030500003
3313,29.034093558799999,57.912543006900002
3314,29.034110395500001,57.913227882999998
3315,29.034084636799999,57.913855323000000
3316,29.033922159999999,57.914571225200000
3317,29.070127208199999,57.788583022099999
3318,29.021513576699999,57.913408203899998
3319,29.020983759800000,57.913362790400001
3320,29.020382142199999,57.913341193900003
3321,29.019824058600001,57.913238479400000
3322,29.019260416700000,57.912899356899999
3323,29.018789511200001,57.912618103299998
3324,29.018476608400000,57.912278473100002
3325,29.018010439800001,57.912002702099997
3326,29.017380793899999,57.911888499800000
3327,29.016799124599999,57.911742121899998
3328,29.070827644300000,57.785675323600003
3329,29.070663629399998,57.784996542599998
3330,29.070499610999999,57.784317766500003
3331,29.069951070100000,57.783749050499999
3332,29.069602289500001,57.783363153300002
3333,29.069844064300000,57.782443522400001
3334,29.070049588500002,57.781597006299997
3335,29.069926383700000,57.780609382199998
3336,29.069681817999999,57.779547457299998
3337,29.069407548000001,57.778664711399998
3338,29.069229820200000,57.778016457100001
3339,29.069063516000000,57.777765817800002
3340,29.068756719600000,57.778007033700000
3341,29.068868396700001,57.777196779699999
3342,29.069030650900000,57.776506881499998
3343,29.069183539000001,57.775999925299999
3344,29.069420038299999,57.775157707699996
3345,29.069517932099998,57.774746640899998
3346,29.068383881100001,57.776933718800002
3347,29.016412225500002,57.911274463600002
3348,29.015780529000001,57.910758180000002
3349,29.015148827800001,57.910241902599999
3350,29.014517127000001,57.909725631599997
3351,29.067860026700000,57.776911410700002
3352,29.067175203900000,57.776951937299998
3353,29.066597700100001,57.776967177000003
3354,29.066003534200000,57.776890965900002
3355,29.065608364900001,57.776842338500003
3356,29.065232861399998,57.777397741700000
3357,29.064729557700002,57.777713333199998
3358,29.064226250699999,57.778028924499999
3359,29.063951847300000,57.778198097100002
3360,29.063563519799999,57.778452030700002
3361,29.063000344500001,57.778343973799998
3362,29.062356497100001,57.778186933199997
3363,29.061764900899998,57.778079206699999
3364,29.061166449500000,57.778330199199999
3365,29.060477952599999,57.778460923499999
3366,29.013791966300001,57.909416506699998
3367,29.013107142999999,57.908986714599997
3368,29.012407659000001,57.908605698599999
3369,29.011764929300000,57.908306682199999
3370,29.011012838599999,57.907936084299998
3371,29.010260746800000,57.907565489100001
3372,29.009508651200001,57.907194899300002
3373,29.059974667500001,57.778772421600003
3374,29.059456645299999,57.779154469100000
3375,29.059025124000001,57.779444756099998
3376,29.057991032899999,57.779871834799998
3377,29.057364554599999,57.780013885499997
3378,29.056847476700000,57.780232854799998
3379,29.011462345999998,57.908699571600003
3380,29.011188224900000,57.909120958899997
3381,29.056424737400000,57.779832873200000
3382,29.055854045200000,57.779415473699999
3383,29.055479756499999,57.778896280300003
3384,29.054983026799999,57.778077213300001
3385,29.054776729800000,57.777825629799999
3386,29.054663496700002,57.777585618499998
3387,29.054673980899999,57.777012248600002
3388,29.054797917799998,57.776640841099997
3389,29.054077241000002,57.777380106499997
3390,29.055122730899999,57.775826989599999
3391,29.055270289500001,57.775417165599997
3392,29.009192029699999,57.907097290099998
3393,29.008681988500001,57.906951577299999
3394,29.007931216999999,57.906773014700001
3395,29.007180445199999,57.906594454900002
3396,29.006429675500002,57.906415894900000
3397,29.005678902900002,57.906237340499999
3398,29.004928130000000,57.906058788899998
3399,29.004177356600000,57.905880236999998
3400,29.003448780799999,57.905739422200000
3401,29.002892247900000,57.905641762199998
3402,29.002563240099999,57.905562835300003
3403,29.001753715900001,57.905474966800000
3404,29.001043977799998,57.905373708799999
3405,29.033088742800000,57.912689655400001
3406,29.032814529199999,57.913422826800002
3407,29.032540309100000,57.914155991400001
3408,29.032266087699998,57.914889152000001
3409,29.031991862300000,57.915622311500002
3410,29.009309287299999,57.906585303200004
3411,29.009396150899999,57.906168802300002
3412,29.055648999500001,57.775260000800003
3413,29.053687892700001,57.777197534499997
3414,29.053519346400002,57.777437334500000
3415,29.053287464600000,57.777788899299999
3416,29.052617951300000,57.777940146100001
3417,29.031344953200001,57.917339243800001
3418,29.051817032999999,57.777796384600002
3419,29.051354413900000,57.777684205299998
3420,29.050836749700000,57.777180274000003
3421,29.000726156100001,57.905295249900000
3422,29.000565206699999,57.905259893699998
3423,28.999870964900001,57.905073891500003
3424,28.999615027099999,57.904959613199999
3425,28.999424526999999,57.904879861700003
3426,29.000579569500001,57.904900108100001
3427,29.000454035400001,57.904481385700002
3428,29.070053027699998,57.774024786500000
3429,29.070304376799999,57.773504775399999
3430,29.070611271299999,57.772876447500003
3431,29.070510284899999,57.772038772000002
3432,28.998664222100000,57.904781793399998
3433,29.069745995500000,57.777556381300002
3434,29.070156614700000,57.777163969500002
3435,29.071760586000000,57.774195479299998
3436,28.997819045200000,57.904934689900003
3437,29.072106767899999,57.773794412599997
3438,29.072593088700000,57.773316917099997
3439,29.073213382500001,57.772778138600003
3440,29.073833674300001,57.772239353700002
3441,29.074453964000000,57.771700562400000
3442,29.077539761600001,57.768608988899999
3443,28.997216691500000,57.905021794400000
3444,28.996700225600001,57.905120513000000
3445,28.996489766800000,57.905167570700002
3446,29.077924437099998,57.768053944899997
3447,29.078309110500001,57.767498896799999
3448,29.078693779000002,57.766943847299999
3449,29.079078447899999,57.766388790900002
3450,29.079463111999999,57.765833730300002
3451,29.079847776299999,57.765278665600000
3452,29.080257513100001,57.764615676100000
3453,28.995797883600002,57.905074625899999
3454,28.995325897499999,57.904951002899999
3455,29.080398463800002,57.764028513400000
3456,29.080743761899999,57.762441593900000
3457,29.080817933900001,57.761574951999997
3458,29.080891931699998,57.760527528499999
3459,29.080965921400001,57.759480106100000
3460,29.080901586500001,57.758188362399999
3461,28.995087234600000,57.904931268399999
3462,28.994912002100001,57.904889001400001
3463,28.994687477399999,57.904720002200001
3464,28.994202663199999,57.904373548199999
3465,29.080805047599998,57.757251210800000
3466,29.080765470199999,57.756647424400001
3467,29.080837050000000,57.755810661100000
3468,29.080908621999999,57.754973896499997
3469,29.080980191399998,57.754137130600000
3470,28.993610994499999,57.903865808500001
3471,28.992716729700000,57.902906264599999
3472,28.992608105300000,57.902813109299998
3473,28.992320998499999,57.902681873500001
3474,28.991991801800001,57.902417184000001
3475,28.991507819199999,57.901945815200001
3476,29.081561546600000,57.753467860800001
3477,29.082142896099999,57.752798586200001
3478,29.082724244800001,57.752129301300002
3479,29.083305587800002,57.751460008899997
3480,28.993167686700001,57.902777681899998
3481,29.083574114899999,57.750628727100001
3482,29.083647074600002,57.750392743699997
3483,29.083990100400001,57.749261597400000
3484,29.084284490500000,57.747986278900001
3485,29.084785961900000,57.746639895000001
3486,28.993543241299999,57.902859710900003
3487,28.993907391299999,57.903395237200002
3488,29.085133436400000,57.745631095999997
3489,29.085066498800000,57.744784456399998
3490,29.085197583799999,57.744292657800003
3491,29.085360089100000,57.743516718300000
3492,28.991096687599999,57.902219197000001
3493,28.990846124400001,57.902460106699998
3494,28.990127353700000,57.903199706400002
3495,28.990034086200001,57.903148920900001
3496,29.086511642700000,57.743485736399997
3497,29.087159289300001,57.742964333300002
3498,29.087467402200001,57.742305912900001
3499,29.087705273200001,57.741543136899999
3500,29.087917442100000,57.740960147700001
3501,29.088159682099999,57.740336589700000
3502,29.088579978599999,57.739901889599999
3503,29.089164404500000,57.739457729100003
3504,29.089413731499999,57.738810312500000
3505,29.089609568899998,57.738209519000002
3506,29.089895109400000,57.737526442499998
3507,29.090011401600002,57.737222776499998
3508,28.989913607799998,57.903220935599997
3509,28.989527123900000,57.903308290500000
3510,28.988973851400001,57.903435661200000
3511,28.988420578700001,57.903563030599997
3512,28.987867303400002,57.903690395900000
3513,28.990064355000001,57.903628699199999
3514,29.090322061900000,57.736849524000000
3515,29.090586317000000,57.736290666800002
3516,29.090850567400000,57.735731809599997
3517,29.090968444600001,57.734920424700000
3518,28.987303759900001,57.903721314599998
3519,28.986740213699999,57.903752230199999
3520,28.986176670100001,57.903783148400002
3521,28.985613123899999,57.903814063500000
3522,29.091195262199999,57.733702749899997
3523,29.092269074099999,57.730358442099998
3524,29.092829843299999,57.729336058500003
3525,29.093289797800001,57.728737765699996
3526,29.093515785899999,57.728348529500003
3527,29.093973598500000,57.727593882699999
3528,29.094431406999998,57.726839226400003
3529,29.094547461099999,57.725986257400002
3530,29.094620119999998,57.725245884600000
3531,29.094621450000002,57.722493758600002
3532,29.094482845900000,57.721842172800002
3533,29.094736123000001,57.721010002699998
3534,29.094925311899999,57.720243249100001
3535,29.094580899800000,57.718621775400003
3536,29.094065260299999,57.717921496000002
3537,29.030954027200000,57.918031787600000
3538,29.030563097700000,57.918724326099998
3539,29.030172167300002,57.919416859300000
3540,29.029781230899999,57.920109387200000
3541,29.029390290999999,57.920801909900000
3542,29.028999350100001,57.921494427299997
3543,29.028608403200000,57.922186939400000
3544,29.094407513400000,57.717188264699999
3545,29.094647381300000,57.716541483400000
3546,29.094855922299999,57.715723197000003
3547,29.027908143099999,57.922273096900000
3548,29.027543999900001,57.922651000000002
3549,29.027202388599999,57.923037721699998
3550,29.026933298500001,57.923397414800000
3551,29.026728128399998,57.924063966600002
3552,29.026482342800001,57.924732869200000
3553,29.025974107400000,57.925021772100003
3554,29.025475199999999,57.925343359499998
3555,29.094891835399999,57.715034218900001
3556,29.094801770800000,57.714458562799997
3557,29.094716999999999,57.713560758500002
3558,29.095790613300000,57.709792865600001
3559,29.095792079199999,57.709312588400003
3560,29.095667328600001,57.708894469900002
3561,29.095552808899999,57.708513044599997
3562,29.095857419700000,57.707988755899997
3563,29.096261124900000,57.707510819600003
